INVOICE;Исходный;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Код страны поставщика;УНП поставщика;Код филиала для поставщика;Наименование поставщика;ИМНС поставщика;Статус поставщика;ФИО подписавшего ЭСЧФ поставщика;Код страны получателя;УНП получателя;Код филиала для получателя;Наименование получателя;ИМНС получателя;Статус получателя;ФИО подписавшего ЭСЧФ получателя;№ ЭСЧФ;К ЭСЧФ;Тип ЭСЧФ;Статус ЭСЧФ;Дата выставления;Дата совершения;Дата подписания получателем;Дата аннулирования;Регистрационный номер выпуска товаров (поставщик);Дата выпуска товаров (поставщик);Дата разрешения на убытие товаров (поставщик);Реквизиты заявления о ввозе товаров и уплате косвенных налогов – номер (поставщик);Реквизиты заявления о ввозе товаров и уплате косвенных налогов – дата (поставщик);Регистрационный номер выпуска товаров (получатель);Реквизиты заявления о ввозе товаров и уплате косвенных налогов – номер (получатель);Реквизиты заявления о ввозе товаров и уплате косвенных налогов – дата (получатель);Дата ввоза товаров (получатель);Договор;Дата договора;Вид документа;Наименование документа;Код формы;Серия;Номер;Дата документа;Cумма без НДС;Cумма акциза;Сумма НДС;Стоимость с НДС
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;590763555;     ;"ЧТУП ""АлексИнва""";505;Покупатель; ;691772248-2018-0000000521;;Исходный;Выставлен;09.02.2018;29.01.2018;;;"""""";;;"""""";;"""""";"""""";;;"""85""";10.01.2018;ТТН-1;;402961;ЮХ;"""0363250""";29.01.2018;134,82;0;26,96;161,78
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;100650157;     ;"ООО ""Дизажио """;105;Покупатель; ;691772248-2018-0000000524;;Исходный;Выставлен. Подписан получателем;09.02.2018;29.01.2018;06.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""287""";24.01.2018;ТТН-1;;402961;ЮХ;"""0363246""";29.01.2018;802;0;160,4;962,4
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;690679676;     ;"ООО ""Автоборисов""";603;Покупатель; ;691772248-2018-0000000507;;Исходный;Выставлен. Подписан получателем;09.02.2018;26.01.2018;09.02.2018;;"""""";;;"""""";;"""""";"""""";;;"""09/10-1""";09.10.2014;ТТН-1;;402961;ЮХ;"""0363003""";26.01.2018;48,72;0;9,74;58,46
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;192445253;     ;"ООО ""ДепартментИнд""";103;Покупатель; ;691772248-2018-0000000509;;Исходный;Выставлен. Подписан получателем;09.02.2018;26.01.2018;09.02.2018;;"""""";;;"""""";;"""""";"""""";;;"""280""";23.01.2018;ТТН-1;;402961;ЮХ;"""0363009""";26.01.2018;241,74;0;48,35;290,09
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;192445253;     ;"ООО ""ДепартментИнд""";103;Покупатель; ;691772248-2018-0000000510;;Исходный;Выставлен. Подписан получателем;09.02.2018;26.01.2018;09.02.2018;;"""""";;;"""""";;"""""";"""""";;;"""320""";26.01.2018;ТТН-1;;402961;ЮХ;"""0363013""";26.01.2018;193,39;0;38,68;232,07
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;691499530;     ;"ООО ""ИнтерГруппАвтоЗапчасти""";603;Покупатель; ;691772248-2018-0000000514;;Исходный;Выставлен. Подписан получателем;09.02.2018;26.01.2018;13.02.2018;;"""""";;;"""""";;"""""";"""""";;;"""09/10-3""";09.10.2014;ТТН-1;;402961;ЮХ;"""0363007""";26.01.2018;708,27;0;141,66;849,93
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;690679423;     ;ИП Еременко С. А.;603;Покупатель; ;691772248-2018-0000000511;;Исходный;Выставлен. Подписан получателем;09.02.2018;26.01.2018;09.02.2018;;"""""";;;"""""";;"""""";"""""";;;"""21/10-1""";21.10.2014;ТТН-1;;402961;ЮХ;"""0363002""";26.01.2018;74,74;0;14,94;89,68
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;691499530;     ;"ООО ""ИнтерГруппАвтоЗапчасти""";603;Покупатель; ;691772248-2018-0000000512;;Исходный;Выставлен. Подписан получателем;09.02.2018;26.01.2018;13.02.2018;;"""""";;;"""""";;"""""";"""""";;;"""09/10-3""";09.10.2014;ТТН-1;;402961;ЮХ;"""0363005""";26.01.2018;59,34;0;11,87;71,21
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;100843354;     ;"ЗАО ""ОБЪЕДИНЕННЫЕ ТЕХНОЛОГИИ""";102;Покупатель; ;691772248-2018-0000000518;;Исходный;Выставлен. Подписан получателем;09.02.2018;26.01.2018;09.02.2018;;"""""";;;"""""";;"""""";"""""";;;"""05/06-2017""";05.06.2017;ТТН-1;;402961;ЮХ;"""0363012""";26.01.2018;75,4;0;15,08;90,48
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;100843354;     ;"ЗАО ""ОБЪЕДИНЕННЫЕ ТЕХНОЛОГИИ""";102;Покупатель; ;691772248-2018-0000000517;;Исходный;Выставлен. Подписан получателем;09.02.2018;26.01.2018;09.02.2018;;"""""";;;"""""";;"""""";"""""";;;"""05/06-2017""";05.06.2017;ТТН-1;;402961;ЮХ;"""0363011""";26.01.2018;75,4;0;15,08;90,48
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;100315395;     ;"УМ УП ""МИНСКМЕТРОСТРОЙ""";102;Покупатель; ;691772248-2018-0000000515;;Исходный;Выставлен. Подписан получателем;09.02.2018;26.01.2018;12.02.2018;;"""""";;;"""""";;"""""";"""""";;;"""316""";26.01.2018;ТТН-1;;402961;ЮХ;"""0363001""";26.01.2018;338,8;0;67,76;406,56
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;500135046;     ;"ОАО ""РАДИОВОЛНА""";542;Покупатель; ;691772248-2018-0000000519;;Исходный;Выставлен. Подписан получателем;09.02.2018;26.01.2018;14.02.2018;;"""""";;;"""""";;"""""";"""""";;;"""288""";24.01.2018;ТТН-1;;402961;ЮХ;"""0363241""";26.01.2018;1220,4;0;244,08;1464,48
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;100843354;     ;"ЗАО ""ОБЪЕДИНЕННЫЕ ТЕХНОЛОГИИ""";102;Покупатель; ;691772248-2018-0000000516;;Исходный;Выставлен. Подписан получателем;09.02.2018;26.01.2018;09.02.2018;;"""""";;;"""""";;"""""";"""""";;;"""05/06-2017""";05.06.2017;ТТН-1;;402961;ЮХ;"""0363008""";26.01.2018;236,64;0;47,33;283,97
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;690622218;     ;"Частное торгово--производственное книтарное предприятие ""УРАНГЕЯ""";617;Покупатель; ;691772248-2018-0000000520;;Исходный;Выставлен;09.02.2018;26.01.2018;;;"""""";;;"""""";;"""""";"""""";;;"""321""";26.01.2018;ТТН-1;;402961;ЮХ;"""0363242""";26.01.2018;298,02;0;59,6;357,62
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;691499530;     ;"ООО ""ИнтерГруппАвтоЗапчасти""";603;Покупатель; ;691772248-2018-0000000513;;Исходный;Выставлен. Подписан получателем;09.02.2018;26.01.2018;13.02.2018;;"""""";;;"""""";;"""""";"""""";;;"""09/10-3""";09.10.2014;ТТН-1;;402961;ЮХ;"""0363006""";26.01.2018;157,15;0;31,43;188,58
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;690679676;     ;"ООО ""Автоборисов""";603;Покупатель; ;691772248-2018-0000000508;;Исходный;Выставлен. Подписан получателем;09.02.2018;26.01.2018;09.02.2018;;"""""";;;"""""";;"""""";"""""";;;"""09/10-1""";09.10.2014;ТТН-1;;402961;ЮХ;"""0363004""";26.01.2018;365,98;0;73,19;439,17
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;300064950;     ;"ОАО ""Витебская бройлерная птицефабрика""";305;Покупатель; ;691772248-2018-0000000500;;Исходный;Выставлен. Подписан получателем;09.02.2018;25.01.2018;15.02.2018;;"""""";;;"""""";;"""""";"""""";;;"""166""";16.01.2018;ТТН-1;;402961;ЮХ;"""0363238""";25.01.2018;773,52;0;154,7;928,22
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;690277735;     ;"ООО ""Межрегиональный Дробильно-сортировочный завод""";105;Покупатель; ;691772248-2018-0000000501;;Исходный;Выставлен. Подписан получателем;09.02.2018;25.01.2018;27.02.2018;;"""""";;;"""""";;"""""";"""""";;;"""270""";23.01.2018;ТТН-1;;402961;ЮХ;"""0363240""";25.01.2018;1475,67;0;295,13;1770,8
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;192776912;     ;"ООО ""Системы Энергоснабжения""";106;Покупатель; ;691772248-2018-0000000505;;Исходный;Выставлен;09.02.2018;25.01.2018;;;"""""";;;"""""";;"""""";"""""";;;"""302""";25.01.2018;ТН-2;;401951;ИЭ;"""1705530""";25.01.2018;104,06;0;20,81;124,87
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;500063150;     ;"ГЛХУ ""Сморгонский опытный лесхоз""";518;Покупатель; ;691772248-2018-0000000506;;Исходный;Выставлен. Подписан получателем;09.02.2018;25.01.2018;12.02.2018;;"""""";;;"""""";;"""""";"""""";;;"""193""";18.01.2018;ТТН-1;;402961;ЮХ;"""0363236""";25.01.2018;2070,42;0;414,09;2484,51
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;690314876;     ;"РУП ""Белоруснефть-Минскоблнефтепродукт""  РБ";606;Покупатель; ;691772248-2018-0000000503;;Исходный;Выставлен. Подписан получателем;09.02.2018;25.01.2018;09.02.2018;;"""""";;;"""""";;"""""";"""""";;;"""24/12-1/40""";24.12.2015;ТТН-1;;402961;ЮХ;"""0363232""";25.01.2018;246,5;0;49,3;295,8
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;690314876;     ;"РУП ""Белоруснефть-Минскоблнефтепродукт""  РБ";606;Покупатель; ;691772248-2018-0000000502;;Исходный;Выставлен. Подписан получателем;09.02.2018;25.01.2018;09.02.2018;;"""""";;;"""""";;"""""";"""""";;;"""24/12-1/40""";24.12.2015;ТТН-1;;402961;ЮХ;"""0363231""";25.01.2018;591,6;0;118,32;709,92
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;690314876;     ;"РУП ""Белоруснефть-Минскоблнефтепродукт""  РБ";606;Покупатель; ;691772248-2018-0000000504;;Исходный;Выставлен. Подписан получателем;09.02.2018;25.01.2018;09.02.2018;;"""""";;;"""""";;"""""";"""""";;;"""24/12-1/40""";24.12.2015;ТТН-1;;402961;ЮХ;"""0363233""";25.01.2018;493;0;98,6;591,6
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;300044043;     ;"ОДО ""Валентина-М""";107;Покупатель; ;691772248-2018-0000000499;;Исходный;Выставлен. Подписан получателем;09.02.2018;25.01.2018;14.02.2018;;"""""";;;"""""";;"""""";"""""";;;"""312""";25.01.2018;ТТН-1;;402961;ЮХ;"""0363239""";25.01.2018;6569,98;0;1314;7883,98
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;190153542;     ;"ЗАО ""БЕЛАГРО БЕЛ""";102;Покупатель; ;691772248-2018-0000000498;;Исходный;Выставлен. Подписан получателем;09.02.2018;25.01.2018;09.02.2018;;"""""";;;"""""";;"""""";"""""";;;"""987""";22.08.2017;ТТН-1;;402961;ЮХ;"""0363235""";25.01.2018;746;0;149,2;895,2
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;600350392;     ;"ПТУП ""Агромашсервис""";624;Покупатель; ;691772248-2018-0000000497;;Исходный;Выставлен;09.02.2018;25.01.2018;;;"""""";;;"""""";;"""""";"""""";;;"""277""";24.01.2018;ТТН-1;;402961;ЮХ;"""0363234""";25.01.2018;770,58;0;154,12;924,7
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;690314876;     ;"РУП ""Белоруснефть-Минскоблнефтепродукт""  РБ";606;Покупатель; ;691772248-2018-0000000560;691772248-2017-0000001172;Дополнительный;Выставлен. Подписан получателем;09.02.2018;24.01.2018;09.02.2018;;"""""";;;"""""";;"""""";"""""";;;"""24/12-1/40""";24.12.2015;ТТН-1;;402961;ЭЯ;"""0118608""";17.05.2017;-7,53;0;-1,51;-9,04
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;601070223;     ;"Открытое акционерное общество ""Миноблавтотранс"" филиал Автобусный парк  4";614;Покупатель; ;691772248-2018-0000000486;;Исходный;Выставлен. Подписан получателем;09.02.2018;24.01.2018;15.02.2018;;"""""";;;"""""";;"""""";"""""";;;"""297""";24.01.2018;ТТН-1;;402961;ЮХ;"""0363230""";24.01.2018;45,54;0;9,11;54,65
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;192077474;     ;"OOO ""БиКрафтОйл""";109;Покупатель; ;691772248-2018-0000000488;;Исходный;Выставлен. Подписан получателем;09.02.2018;24.01.2018;15.02.2018;;"""""";;;"""""";;"""""";"""""";;;"""289""";24.01.2018;ТТН-1;;402961;ЮХ;"""0363229""";24.01.2018;864;0;172,8;1036,8
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;101241583;     ;"ПК ООО ""КИПтеплосервис """;106;Покупатель; ;691772248-2018-0000000489;;Исходный;Выставлен. Подписан получателем;09.02.2018;24.01.2018;12.02.2018;;"""""";;;"""""";;"""""";"""""";;;"""242""";22.01.2018;ТТН-1;;402961;ЮХ;"""0363225""";24.01.2018;186,2;0;37,24;223,44
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;690603621;     ;"ЧТУП ""БелРосавтолайн""";613;Покупатель; ;691772248-2018-0000000487;;Исходный;Выставлен. Подписан получателем;09.02.2018;24.01.2018;12.02.2018;;"""""";;;"""""";;"""""";"""""";;;"""278""";23.01.2018;ТН-2;;401951;ИЭ;"""1705528""";24.01.2018;305,16;0;61,03;366,19
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;391616197;     ;"ООО ""Лучно""";314;Покупатель; ;691772248-2018-0000000490;;Исходный;Выставлен;09.02.2018;24.01.2018;;;"""""";;;"""""";;"""""";"""""";;;"""236""";22.01.2018;ТТН-1;;402961;ЮХ;"""0363227""";24.01.2018;1920,4;0;384,08;2304,48
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;100135477;     ;"Концерн ""БЕЛЛЕСБУМПРОМ"" ОАО ""МИНСКПРОЕКТМЕБЕЛЬ""";112;Покупатель; ;691772248-2018-0000000494;;Исходный;Выставлен. Подписан получателем;09.02.2018;24.01.2018;12.02.2018;;"""""";;;"""""";;"""""";"""""";;;"""19""";04.01.2018;ТТН-1;;402961;ЮХ;"""0363226""";24.01.2018;285,36;0;57,07;342,43
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;690314876;     ;"РУП ""Белоруснефть-Минскоблнефтепродукт""  РБ";606;Покупатель; ;691772248-2018-0000000493;;Исходный;Выставлен. Подписан получателем;09.02.2018;24.01.2018;09.02.2018;;"""""";;;"""""";;"""""";"""""";;;"""24/12-1/40""";24.12.2015;ТТН-1;;402961;ЮХ;"""0363228""";24.01.2018;246,5;0;49,3;295,8
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;192306193;     ;"Частное предприятие  ""Миртастэп """;112;Покупатель; ;691772248-2018-0000000495;;Исходный;Выставлен. Подписан получателем;09.02.2018;24.01.2018;09.02.2018;;"""""";;;"""""";;"""""";"""""";;;"""295""";24.01.2018;ТТН-1;;402961;ЮХ;"""0363237""";24.01.2018;1256,66;0;251,34;1508
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;690314876;     ;"РУП ""Белоруснефть-Минскоблнефтепродукт""  РБ";606;Покупатель; ;691772248-2018-0000000554;691772248-2018-0000000006;Дополнительный;Выставлен. Подписан получателем;09.02.2018;24.01.2018;09.02.2018;;"""""";;;"""""";;"""""";"""""";;;"""24/12-1/40""";24.12.2015;ТТН-1;;402961;ЭЯ;"""0118569""";01.12.2017;-10,03;0;-2,01;-12,04
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;690314876;     ;"РУП ""Белоруснефть-Минскоблнефтепродукт""  РБ";606;Покупатель; ;691772248-2018-0000000559;691772248-2017-0000001317;Дополнительный;Выставлен. Подписан получателем;09.02.2018;24.01.2018;09.02.2018;;"""""";;;"""""";;"""""";"""""";;;"""24/12-1/40""";24.12.2015;ТТН-1;;402961;ЭЯ;"""0118706""";06.06.2017;-10,04;0;-2,01;-12,05
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;690314876;     ;"РУП ""Белоруснефть-Минскоблнефтепродукт""  РБ";606;Покупатель; ;691772248-2018-0000000558;691772248-2016-0000000727;Дополнительный;Выставлен. Подписан получателем;09.02.2018;24.01.2018;09.02.2018;;"""""";;;"""""";;"""""";"""""";;;"""24/12-1/40""";24.12.2015;ТТН-1;;402861;ЖШ;"""0350291""";26.09.2016;-25,8;0;-5,16;-30,96
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;690314876;     ;"РУП ""Белоруснефть-Минскоблнефтепродукт""  РБ";606;Покупатель; ;691772248-2018-0000000557;691772248-2016-0000000728;Дополнительный;Выставлен. Подписан получателем;09.02.2018;24.01.2018;09.02.2018;;"""""";;;"""""";;"""""";"""""";;;"""24/12-1/40""";24.12.2015;ТТН-1;;402861;ЭК;"""5978362""";26.09.2016;-25,8;0;-5,16;-30,96
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;690314876;     ;"РУП ""Белоруснефть-Минскоблнефтепродукт""  РБ";606;Покупатель; ;691772248-2018-0000000556;691772248-2017-0000001568;Дополнительный;Выставлен. Подписан получателем;09.02.2018;24.01.2018;09.02.2018;;"""""";;;"""""";;"""""";"""""";;;"""24/12-1/40""";24.12.2015;ТТН-1;;402961;ЮЖ;"""3359605""";11.07.2017;-19,72;0;-3,94;-23,66
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;690314876;     ;"РУП ""Белоруснефть-Минскоблнефтепродукт""  РБ";606;Покупатель; ;691772248-2018-0000000555;691772248-2017-0000001316;Дополнительный;Выставлен. Подписан получателем;09.02.2018;24.01.2018;09.02.2018;;"""""";;;"""""";;"""""";"""""";;;"""24/12-1/40""";24.12.2015;ТТН-1;;402961;ЭЯ;"""0118705""";06.06.2017;-19,72;0;-3,94;-23,66
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;690314876;     ;"РУП ""Белоруснефть-Минскоблнефтепродукт""  РБ";606;Покупатель; ;691772248-2018-0000000553;;Дополнительный без ссылки;Выставлен. Подписан получателем;09.02.2018;24.01.2018;09.02.2018;;"""""";;;"""""";;"""""";"""""";;;"""24/12-1/40""";24.12.2015;ТТН-1;;402861;ЖГ;"""0645254""";24.01.2018;-4,38;0;-0,88;-5,26
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;690314876;     ;"РУП ""Белоруснефть-Минскоблнефтепродукт""  РБ";606;Покупатель; ;691772248-2018-0000000551;691772248-2017-0000002267;Дополнительный;Выставлен. Подписан получателем;09.02.2018;24.01.2018;09.02.2018;;"""""";;;"""""";;"""""";"""""";;;"""24/12-1/40""";24.12.2015;ТТН-1;;402961;ЮР;"""5591216""";05.10.2017;-79,91;0;-15,98;-95,89
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;690314876;     ;"РУП ""Белоруснефть-Минскоблнефтепродукт""  РБ";606;Покупатель; ;691772248-2018-0000000552;691772248-2017-0000001587;Дополнительный;Выставлен. Подписан получателем;09.02.2018;24.01.2018;09.02.2018;;"""""";;;"""""";;"""""";"""""";;;"""24/12-1/40""";24.12.2015;ТТН-1;;402961;ЮЖ;"""3359613""";12.07.2017;-9,86;0;-1,98;-11,84
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;690314876;     ;"РУП ""Белоруснефть-Минскоблнефтепродукт""  РБ";606;Покупатель; ;691772248-2018-0000000550;691772248-2017-0000000547;Дополнительный;Выставлен. Подписан получателем;09.02.2018;24.01.2018;09.02.2018;;"""""";;;"""""";;"""""";"""""";;;"""24/12-1/40""";24.12.2015;ТТН-1;;402961;ЭХ;"""2154654""";14.02.2017;-5,59;0;-1,12;-6,71
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;190839374;     ;"ЧТПУП ""ПРЕБЕНА-СЕРВИС """;107;Покупатель; ;691772248-2018-0000000496;;Исходный;Выставлен. Подписан получателем;09.02.2018;24.01.2018;09.02.2018;;"""""";;;"""""";;"""""";"""""";;;"""272""";23.01.2018;ТН-2;;401951;ИЭ;"""1705527""";24.01.2018;85,52;0;17,1;102,62
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;100315395;     ;"УМ УП ""МИНСКМЕТРОСТРОЙ""";102;Покупатель; ;691772248-2018-0000000491;;Исходный;Выставлен. Подписан получателем;09.02.2018;24.01.2018;12.02.2018;;"""""";;;"""""";;"""""";"""""";;;"""268""";23.01.2018;ТТН-1;;402961;ЮХ;"""0363223""";24.01.2018;1366,77;0;273,35;1640,12
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;100315395;     ;"УМ УП ""МИНСКМЕТРОСТРОЙ""";102;Покупатель; ;691772248-2018-0000000492;;Исходный;Выставлен. Подписан получателем;09.02.2018;24.01.2018;12.02.2018;;"""""";;;"""""";;"""""";"""""";;;"""264""";23.01.2018;ТТН-1;;402961;ЮХ;"""0363224""";24.01.2018;1578,21;0;315,64;1893,85
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;500837843;     ;"""Ошмянский сыродельный завод""ОАО ""Лидский молочно-консервный комбинат""";515;Покупатель; ;691772248-2018-0000000481;;Исходный;Выставлен. Подписан получателем;09.02.2018;23.01.2018;12.02.2018;;"""""";;;"""""";;"""""";"""""";;;"""198""";18.01.2018;ТТН-1;;402961;ЮХ;"""0363222""";23.01.2018;159,35;0;31,87;191,22
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;690679676;     ;"ООО ""Автоборисов""";603;Покупатель; ;691772248-2018-0000000468;;Исходный;Выставлен. Подписан получателем;09.02.2018;23.01.2018;09.02.2018;;"""""";;;"""""";;"""""";"""""";;;"""09/10-1""";09.10.2014;ТТН-1;;402961;ЮХ;"""0363214""";23.01.2018;215,54;0;43,12;258,66
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;690679423;     ;ИП Еременко С. А.;603;Покупатель; ;691772248-2018-0000000472;;Исходный;Выставлен. Подписан получателем;09.02.2018;23.01.2018;09.02.2018;;"""""";;;"""""";;"""""";"""""";;;"""21/10-1""";21.10.2014;ТТН-1;;402961;ЮХ;"""0363215""";23.01.2018;94,84;0;18,96;113,8
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;192572347;     ;"ООО ""ЭлектроФорум Плюс""";109;Покупатель; ;691772248-2018-0000000485;;Исходный;Выставлен. Подписан получателем;09.02.2018;23.01.2018;15.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""256""";22.01.2018;ТТН-1;;402961;ЮХ;"""0363218""";23.01.2018;854,71;0;170,94;1025,65
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;490826303;     ;ИП Гудков Ф.Н.;421;Покупатель; ;691772248-2018-0000000471;;Исходный;Выставлен;09.02.2018;23.01.2018;;;"""""";;;"""""";;"""""";"""""";;;"""162""";16.01.2018;ТН-2;;401951;ИЭ;"""1705523""";23.01.2018;108,48;0;21,7;130,18
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;691499530;     ;"ООО ""ИнтерГруппАвтоЗапчасти""";603;Покупатель; ;691772248-2018-0000000473;;Исходный;Выставлен. Подписан получателем;09.02.2018;23.01.2018;13.02.2018;;"""""";;;"""""";;"""""";"""""";;;"""09/10-3""";09.10.2014;ТТН-1;;402961;ЮХ;"""0363211""";23.01.2018;117,64;0;23,53;141,17
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;101305612;     ;"ООО ""ПОСТСТРОЙ""";107;Покупатель; ;691772248-2018-0000000482;;Исходный;Выставлен. Подписан получателем;09.02.2018;23.01.2018;15.02.2018;;"""""";;;"""""";;"""""";"""""";;;"""202""";18.01.2018;ТТН-1;;402961;ЮХ;"""0363217""";23.01.2018;205,11;0;41,02;246,13
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;691499530;     ;"ООО ""ИнтерГруппАвтоЗапчасти""";603;Покупатель; ;691772248-2018-0000000474;;Исходный;Выставлен. Подписан получателем;09.02.2018;23.01.2018;13.02.2018;;"""""";;;"""""";;"""""";"""""";;;"""09/10-3""";09.10.2014;ТТН-1;;402961;ЮХ;"""0363212""";23.01.2018;298,74;0;59,76;358,5
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;190759502;     ;"ЧУП ""АГРОМОТОР""";102;Покупатель; ;691772248-2018-0000000469;;Исходный;Выставлен. Подписан получателем;09.02.2018;23.01.2018;15.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""244""";22.01.2018;ТТН-1;;402961;ЮХ;"""0363221""";23.01.2018;508,48;0;101,7;610,18
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;691499530;     ;"ООО ""ИнтерГруппАвтоЗапчасти""";603;Покупатель; ;691772248-2018-0000000475;;Исходный;Выставлен. Подписан получателем;09.02.2018;23.01.2018;13.02.2018;;"""""";;;"""""";;"""""";"""""";;;"""09/10-3""";09.10.2014;ТТН-1;;402961;ЮХ;"""0363216""";23.01.2018;316,68;0;63,34;380,02
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;100017917;     ;"ООО ""МОНОЛИТ ТДМ""";112;Покупатель; ;691772248-2018-0000000480;;Исходный;Выставлен. Подписан получателем;09.02.2018;23.01.2018;13.02.2018;;"""""";;;"""""";;"""""";"""""";;;"""262""";23.01.2018;ТН-2;;401951;ИЭ;"""1705525""";23.01.2018;89,37;0;17,87;107,24
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;691423315;     ;"ЗАО ""ЗАВОД ДОБАВОК И СМАЗОК"" ФРЭЙМ""";606;Покупатель; ;691772248-2018-0000000483;;Исходный;Выставлен. Подписан получателем;09.02.2018;23.01.2018;19.02.2018;;"""""";;;"""""";;"""""";"""""";;;"""15/07-2""";15.07.2015;ТТН-1;;402961;ЮХ;"""0363220""";23.01.2018;1070,1;0;214,02;1284,12
